Style,Title,Artist,Genre,NORMAL Level,NORMAL Notes,NORMAL Record,NORMAL KAVG,HYPER Level,HYPER Notes,HYPER Record,HYPER KAVG,ANOTHER Level,ANOTHER Notes,ANOTHER Record,ANOTHER KAVG,LEGGENDARIA Level,LEGGENDARIA Notes,LEGGENDARIA Record,LEGGENDARIA KAVG,LEGGENDARIA Name
1st&substream,5.1.1.,dj nagureo,PIANO AMBIENT,1,0,0,0,6,0,0,0,10,786,1568,1449,0,0,0,0,5.1.1.
1st&substream,GRADIUSIC CYBER,TAKA,DIGI-ROCK,5,0,0,0,6,0,0,0,7,609,1209,1112,0,0,0,0,GRADIUSIC CYBER
1st&substream,R3,tiger YAMATO,RAVE,4,0,0,0,5,0,0,0,6,454,905,833,0,0,0,0,R3
1st&substream,Macho Gang,ANAL SPYDER,TRIBAL HOUSE,2,0,0,0,7,0,0,0,10,837,1658,1409,0,0,0,0,Macho Gang
1st&substream,THE EARTH LIGHT,L.E.D. LIGHT,TRANCE,4,0,0,0,7,0,0,0,8,581,1159,1038,0,0,0,0,THE EARTH LIGHT
1st&substream,GAMBOL,SLAKE,BIG BEAT,1,0,0,0,1,137,274,247,0,0,0,0,0,0,0,0,GAMBOL
1st&substream,GENOM SCREAMS,L.E.D. LIGHT,TRANCE,3,0,0,0,6,0,0,0,9,536,1070,993,0,0,0,0,GENOM SCREAMS
1st&substream,22DUNK,SLAKE,TECHNO,3,0,0,0,4,0,0,0,5,329,656,612,0,0,0,0,22DUNK
1st&substream,Dr.LOVE,baby weapon feat.Asuka.M,DANCE POP,2,0,0,0,3,0,0,0,3,290,580,543,0,0,0,0,Dr.LOVE
1st&substream,deep in you,dj nagureo,DANCE POP,3,0,0,0,3,0,0,0,5,333,665,607,0,0,0,0,deep in you
1st&substream,RUGGED ASH,SYMPHONIC DEFOGGERS,FUTURE JAZZ,2,0,0,0,3,0,0,0,9,556,1097,1010,11,1058,0,0,RUGGED ASH†
1st&substream,KEEP ON MOVIN',N.M.R.,DANCE POP,1,0,0,0,3,122,244,230,0,0,0,0,0,0,0,0,KEEP ON MOVIN'
1st&substream,PARANOIA MAX～DIRTY MIX～,190,JUNGLE,5,0,0,0,6,0,0,0,8,562,1117,1032,0,0,0,0,PARANOIA MAX～DIRTY MIX～
2nd style,.59,dj TAKA,CHILL OUT,4,0,0,0,6,0,0,0,7,584,1157,1059,0,0,0,0,.59
2nd style,Digital MinD(A/T Libra mix),TaQ,MINIMAL,3,0,0,0,5,0,0,0,6,573,1136,1044,0,0,0,0,Digital MinD(A/T Libra mix)
2nd style,Electro Tuned(the SubS mix),TaQ,BIG BEAT,4,0,0,0,5,0,0,0,6,537,1073,998,0,0,0,0,Electro Tuned(the SubS mix)
2nd style,I Was The One,good-cool,ITALO HOUSE,2,0,0,0,3,0,0,0,3,348,696,655,0,0,0,0,I Was The One
2nd style,Indigo Vision(full flavour hide around mix),TaQ,GOA TRANCE,3,0,0,0,5,0,0,0,8,617,1233,1113,0,0,0,0,Indigo Vision(full flavour hide around mix)
2nd style,SP-TRIP MACHINE(for beatmania II),dj TAKA feat. DE-SIRE,JUNGLE,3,0,0,0,4,0,0,0,4,324,648,617,0,0,0,0,SP-TRIP MACHINE(for beatmania II)
2nd style,PUT YOUR FAITH IN ME(for beatmania II),dj TAKA feat. UZI-LAY,JAZZ FUNK,3,0,0,0,6,434,865,811,0,0,0,0,0,0,0,0,PUT YOUR FAITH IN ME(for beatmania II)
3rd style,CAN'T STOP FALLIN'IN LOVE,NAOKI,HYPER EUROBEAT,3,0,0,0,8,632,1259,1173,0,0,0,0,0,0,0,0,CAN'T STOP FALLIN'IN LOVE
3rd style,Don't Stop!,dj TAKA feat. JP Miles,HAPPY HANDBAG,4,0,0,0,4,0,0,0,4,453,906,863,0,0,0,0,Don't Stop!
3rd style,era (nostalmix),TaQ,DRUM'N'BASS,5,0,0,0,8,0,0,0,9,786,1549,1341,0,0,0,0,era (nostalmix)
3rd style,Holic,TaQ,HARD TECHNO,5,0,0,0,7,0,0,0,11,880,1747,1541,0,0,0,0,Holic
3rd style,LEADING CYBER,dj TAKA,DIGI-ROCK,4,0,0,0,6,0,0,0,7,645,1285,1154,0,0,0,0,LEADING CYBER
3rd style,Presto,Osamu Kubota,PIANO AMBIENT,3,0,0,0,8,0,0,0,8,508,1014,937,0,0,0,0,Presto
3rd style,R5,tigerYAMATO with ultrabeatbox,RAVE,5,0,0,0,8,0,0,0,11,889,1775,1639,0,0,0,0,R5
3rd style,REINCARNATION,dj TAKA,TRANCE,4,0,0,0,5,0,0,0,7,643,1283,1191,0,0,0,0,REINCARNATION
3rd style,Schlagwerk,TaQ,BIG BEAT,4,0,0,0,6,0,0,0,8,848,1688,1573,0,0,0,0,Schlagwerk
3rd style,Skyscraper,good-cool,EPIC HOUSE,4,0,0,0,6,0,0,0,7,629,1252,1169,0,0,0,0,Skyscraper
3rd style,Tangerine Stream,dj TAKA,AMBIENT,1,0,0,0,2,198,396,375,0,0,0,0,0,0,0,0,Tangerine Stream
3rd style,THE SAFARI,Lion Musashi,WORLD HOUSE,7,0,0,0,10,900,1781,1538,0,0,0,0,0,0,0,0,THE SAFARI
4th style,250bpm,AKIRA YAMAOKA,GABBA,5,0,0,0,8,0,0,0,10,726,1426,1229,0,0,0,0,250bpm
4th style,ABSOLUTE,dj TAKA,EPIC TRANCE,6,0,0,0,8,0,0,0,10,1218,2416,2179,11,1412,2774,2380,ABSOLUTE†
4th style,B4U,NAOKI,SPEED RAVE,5,0,0,0,9,0,0,0,10,1014,2016,1806,0,0,0,0,B4U
4th style,Broken My Heart,NAOKI feat.PAULA TERRY,HYPER EUROBEAT,5,0,0,0,7,0,0,0,9,914,1821,1672,0,0,0,0,Broken My Heart
4th style,CHECKING YOU OUT,good-cool feat. JP Miles,HIP HOP,7,0,0,0,9,0,0,0,11,700,1372,1124,0,0,0,0,CHECKING YOU OUT
4th style,Clione,kors k,DUTCH TRANCE,4,0,0,0,5,0,0,0,9,811,1616,1506,11,1102,2180,1922,Clione†
4th style,DXY!,TaQ,TECHNO,6,0,0,0,9,0,0,0,10,1158,2279,1903,0,0,0,0,DXY!
4th style,empathy,TaQ,DRUM'N'BASS,5,0,0,0,7,0,0,0,8,743,1469,1347,0,0,0,0,empathy
4th style,era (step mix),TaQ,DRUM'N'BASS,5,0,0,0,8,0,0,0,9,875,1722,1506,0,0,0,0,era (step mix)
4th style,HIGHER,NM feat. Sunny,DANCE POP,3,0,0,0,4,0,0,0,6,641,1281,1211,0,0,0,0,HIGHER
4th style,KAMIKAZE,dj nagureo,TECHNO,5,0,0,0,6,0,0,0,10,1157,2303,2011,0,0,0,0,KAMIKAZE
4th style,LOVE WILL・・・,riewo,TRANCE,4,0,0,0,4,0,0,0,7,732,1464,1395,0,0,0,0,LOVE WILL・・・
4th style,minimalian,DETROIAN,MINIMAL,3,0,0,0,8,0,0,0,9,706,1411,1306,0,0,0,0,minimalian
4th style,Mr.T.(take me higher),Risky Men feat.Asuka-M,DANCE POP,3,0,0,0,4,0,0,0,10,889,1770,1622,0,0,0,0,Mr.T.(take me higher)
4th style,starmine,Ryu☆,HAPPY HARDCORE,5,0,0,0,8,0,0,0,9,800,1595,1457,0,0,0,0,starmine
4th style,Voltage (feat. Hidemaru),TaQ,BIG BEAT,5,0,0,0,7,0,0,0,8,670,1331,1197,0,0,0,0,Voltage (feat. Hidemaru)
4th style,Hitch Hiker2,good-cool,WARP HOUSE,4,0,0,0,6,0,0,0,7,665,1325,1236,0,0,0,0,Hitch Hiker2
4th style,SWEET LAB,DJ SIMON,LOUNGE HOUSE,3,0,0,0,6,0,0,0,10,692,1372,1175,0,0,0,0,SWEET LAB
4th style,ULTRA HIGH-HEELS,dj TAKA feat.ANGEL,PARAPARA,4,0,0,0,5,0,0,0,5,497,994,942,0,0,0,0,ULTRA HIGH-HEELS
4th style,Burnin' The Floor,NAOKI,EURO GROOVE,3,0,0,0,4,0,0,0,7,721,1440,1363,0,0,0,0,Burnin' The Floor
4th style,FLOWERS for ALBION,dj TAKA,AMBIENT,2,0,0,0,5,222,444,404,0,0,0,0,0,0,0,0,FLOWERS for ALBION
4th style,Jam&Marmalade,FinalOffset,WARP HOUSE,6,0,0,0,7,0,0,0,8,512,1018,944,0,0,0,0,Jam&Marmalade
5th style,Abyss,dj TAKA,INTELLIGENCE,5,0,0,0,7,0,0,0,8,945,1881,1747,0,0,0,0,Abyss
5th style,in my eyes,ric,TRANCE,5,0,0,0,6,0,0,0,7,798,1589,1479,0,0,0,0,in my eyes
5th style,outer wall,sampling masters MEGA,TECHNO,5,0,0,0,6,0,0,0,8,892,1777,1593,0,0,0,0,outer wall
5th style,QQQ,TaQ,TECHNO,5,0,0,0,8,0,0,0,10,1091,2171,1997,0,0,0,0,QQQ
5th style,Radical Faith,TaQ,BIG BEAT,5,0,0,0,6,768,1529,1446,7,660,1309,1220,0,0,0,0,Radical Faith
5th style,Real,Aya,DRUM'N'BASS,5,0,0,0,8,0,0,0,9,920,1828,1628,0,0,0,0,Real
5th style,Regulus,DJ.W,INSTRUMENTAL,6,0,0,0,9,0,0,0,10,881,1734,1529,0,0,0,0,Regulus
5th style,RIDE ON THE LIGHT (HI GREAT MIX),Mr.T,POWER FUSION,4,0,0,0,5,0,0,0,8,862,1718,1582,0,0,0,0,RIDE ON THE LIGHT (HI GREAT MIX)
5th style,RISLIM,ric,NEW ROMANTIC,4,0,0,0,7,625,1241,1140,0,0,0,0,0,0,0,0,RISLIM
5th style,Spin the disc,good-cool,HOUSE,5,0,0,0,7,0,0,0,8,674,1342,1239,0,0,0,0,Spin the disc
5th style,STILL IN MY HEART,NAOKI,HYPER EUROBEAT,5,0,0,0,7,0,0,0,9,971,1931,1729,0,0,0,0,STILL IN MY HEART
5th style,still my words,TaQ feat. Meg,AMBIENT,4,0,0,0,6,619,1237,1170,0,0,0,0,0,0,0,0,still my words
5th style,sync,OutPhase (TaQ/dj TAKA),TRANCE,6,0,0,0,8,0,0,0,10,1204,2387,2167,0,0,0,0,sync
5th style,V,TAKA,PROGRESSIVE,5,0,0,0,10,0,0,0,12,1519,3023,2613,0,0,0,0,V
5th style,THE CUBE,DJ SUWAMI,DRUM'N'BASS,4,0,0,0,6,0,0,0,7,682,1362,1257,0,0,0,0,THE CUBE
5th style,LOVE AGAIN TONIGHT～for Mellisa mix～,NAOKI feat.PAULA TERRY,HYPER EUROBEAT,4,0,0,0,5,0,0,0,6,561,1122,1066,0,0,0,0,LOVE AGAIN TONIGHT～for Mellisa mix～
5th style,THE SHINING POLARIS,L.E.D. feat. Sana,EPIC TRANCE,5,0,0,0,7,0,0,0,8,799,1590,1490,0,0,0,0,THE SHINING POLARIS
6th style,BALLAD FOR YOU～想いの雨～,NM feat.Thomas Howard,BALLAD,3,0,0,0,5,0,0,0,7,537,1074,1025,0,0,0,0,BALLAD FOR YOU～想いの雨～
6th style,Blueberry Stream,dj TAKA,HOUSE,5,0,0,0,7,0,0,0,8,846,1666,1490,0,0,0,0,Blueberry Stream
6th style,Buffalo,good-cool feat. Hideo Suwa,ROCK,5,0,0,0,7,0,0,0,10,932,1829,1654,0,0,0,0,Buffalo
6th style,Colors (radio edit),dj TAKA,TRANCE,6,0,0,0,9,0,0,0,12,1258,2452,2100,0,0,0,0,Colors (radio edit)
6th style,DIVE ～INTO YOUR HEART～,NAOKI feat.PAULA TERRY,HYPER TRANCE EURO BEAT,5,0,0,0,8,0,0,0,10,1066,2114,1891,0,0,0,0,DIVE ～INTO YOUR HEART～
6th style,fly through the night,Mr.T,TRANCE,4,0,0,0,7,0,0,0,8,863,1720,1571,0,0,0,0,fly through the night
6th style,Free Style,Shapes,DANCE POP,5,0,0,0,6,0,0,0,7,664,1318,1207,0,0,0,0,Free Style
6th style,Frozen Ray (original mix),dj TAKA,TRANCE,6,0,0,0,9,0,0,0,9,909,1804,1680,0,0,0,0,Frozen Ray (original mix)
6th style,G2,Aya,DRUM'N'BASS,8,0,0,0,9,0,0,0,11,1188,2344,1989,0,0,0,0,G2
6th style,Linus,LEGO STUDIO,LOUNGE POP,5,0,0,0,9,0,0,0,11,1105,2204,2001,0,0,0,0,Linus
6th style,NEMESIS,D.J.SETUP,TECHNO,5,0,0,0,9,0,0,0,11,973,1926,1606,0,0,0,0,NEMESIS
6th style,rottel-da-sun,sampling masters MEGA,ROTTERDAM TECHNO,5,0,0,0,8,0,0,0,10,936,1861,1683,0,0,0,0,rottel-da-sun
6th style,route 80s,sampling masters MEGA,NOISY,6,0,0,0,8,0,0,0,9,766,1526,1381,0,0,0,0,route 80s
6th style,Summer Vacation(CU mix),OutPhase,TRIP HOP,6,0,0,0,9,949,1869,1687,0,0,0,0,0,0,0,0,Summer Vacation(CU mix)
6th style,Take It Easy,Aya,INSTRUMENTAL,7,0,0,0,10,0,0,0,11,1282,2524,2327,0,0,0,0,Take It Easy
6th style,VJ ARMY,good-cool,ALL MIX,6,0,0,0,9,0,0,0,10,1149,0,0,0,0,0,0,VJ ARMY
6th style,こっちを向いてよ,vivi,SOUL,5,0,0,0,6,0,0,0,7,703,1393,1274,0,0,0,0,こっちを向いてよ
6th style,電人イェーガーのテーマ(Theme of DENJIN J),L.E.D.,NU-NRG,5,0,0,0,7,796,1583,1458,0,0,0,0,0,0,0,0,電人イェーガーのテーマ(Theme of DENJIN J)
6th style,19，November,good-cool,HOUSE,5,0,0,0,6,0,0,0,8,1149,0,0,0,0,0,0,19，November
6th style,SOMETHING WONDERFUL,L.E.D.,EPIC TRANCE,6,0,0,0,8,0,0,0,10,1003,1998,1818,0,0,0,0,SOMETHING WONDERFUL
7th style,A,D.J.Amuro,RENAISSANCE,6,0,0,0,10,0,0,0,12,1260,2492,2123,0,0,0,0,A
7th style,AVE DE RAPINA,Shawn The Horny Master,ALTERNATIVE HOUSE,6,0,0,0,8,0,0,0,9,934,1841,1687,0,0,0,0,AVE DE RAPINA
7th style,Bad Routine,D.J. Spugna,FILTER HOUSE,5,0,0,0,7,0,0,0,9,964,1925,1810,0,0,0,0,Bad Routine
7th style,Burning Heat! (Full Option Mix),Mr.T with Motoaki.F,12 BEAT,3,0,0,0,5,0,0,0,7,755,1496,1346,0,0,0,0,Burning Heat! (Full Option Mix)
7th style,Cheer Train,Fuzita Blender,BIG BEAT,5,0,0,0,6,0,0,0,9,880,1743,1592,0,0,0,0,Cheer Train
7th style,D2R,NAOKI,HYPER ROCK BEAT,5,0,0,0,6,0,0,0,8,823,1635,1501,0,0,0,0,D2R
7th style,DESTINY,NAOKI feat.Paula Terry,HYPER EUROBEAT,5,0,0,0,6,0,0,0,8,925,1845,1731,0,0,0,0,DESTINY
7th style,foreplay,Osamu Kubota,PROGRESSIVE JAZZ,4,0,0,0,8,0,0,0,8,684,1351,1208,0,0,0,0,foreplay
7th style,Glorious Days,Noria,HIP HOP&SOUL,3,0,0,0,5,0,0,0,6,463,917,837,0,0,0,0,Glorious Days
7th style,Happy Wedding,ASKA,HOUSE,6,0,0,0,7,0,0,0,8,940,1860,1682,0,0,0,0,Happy Wedding
7th style,Last Message,good-cool feat. Meg,EUROBEAT,5,0,0,0,8,0,0,0,9,819,1623,1478,0,0,0,0,Last Message
7th style,Let the Snow Paint Me,Sana,AMBIENT POP,4,0,0,0,6,0,0,0,7,624,1248,1180,0,0,0,0,Let the Snow Paint Me
7th style,Love Me Do,AKIRA YAMAOKA,NEW WAVE,5,0,0,0,7,0,0,0,9,1058,2114,1992,0,0,0,0,Love Me Do
7th style,MAX 300,Ω,HARDCORE TECHNO,8,0,0,0,10,982,1953,1662,0,0,0,0,0,0,0,0,MAX 300
7th style,Spica,D.JW,HOUSE,4,0,0,0,9,0,0,0,11,1167,2273,1906,0,0,0,0,Spica
7th style,stoic,TaQ,TECHNO,8,0,0,0,10,0,0,0,11,1302,2587,2250,0,0,0,0,stoic
7th style,Tomorrow Perfume,dj TAKA,TRANCE,6,0,0,0,9,0,0,0,9,1085,2144,1932,0,0,0,0,Tomorrow Perfume
7th style,traces,TaQ,TRANCE,6,0,0,0,9,0,0,0,10,1083,2150,1953,0,0,0,0,traces
7th style,ZERO-ONE,Mr.T,ELECTROSHOCK,5,0,0,0,9,0,0,0,10,1132,2249,2021,0,0,0,0,ZERO-ONE
7th style,革命,dj TAKA with NAOKI,ORCHESTRAL,6,0,0,0,10,0,0,0,10,1183,2344,2036,0,0,0,0,革命
8th style,abstract,TaQ,BIG BEAT,6,0,0,0,9,0,0,0,9,960,1912,1754,0,0,0,0,abstract
8th style,airflow,Mr.T,INSTRUMENTAL,3,0,0,0,5,0,0,0,7,721,1433,1343,0,0,0,0,airflow
8th style,ALL RIGHT,RAM,DRUM'N'BASS,4,0,0,0,8,0,0,0,9,815,1628,1499,0,0,0,0,ALL RIGHT
8th style,Attitude,Y&Co.,TRANCE,5,0,0,0,8,0,0,0,9,881,1760,1625,0,0,0,0,Attitude
8th style,bit mania,AKIRA YAMAOKA,テクノ歌謡,4,0,0,0,5,0,0,0,8,934,1866,1774,0,0,0,0,bit mania
8th style,Blame,good-cool feat. Jeff Coote,EUROBEAT,6,0,0,0,7,0,0,0,11,980,1947,1749,0,0,0,0,Blame
8th style,CELEBRATE NITE,N.M.R,EURO GROOVE,5,0,0,0,6,0,0,0,8,714,1426,1322,0,0,0,0,CELEBRATE NITE
8th style,Colors -Y&Co. Eurobeat Remix-,dj TAKA (remixed by 横田商会),EUROBEAT,5,0,0,0,9,0,0,0,10,1100,2192,2029,0,0,0,0,Colors -Y&Co. Eurobeat Remix-
8th style,dual control,Mr.T,GARAGE HOUSE,5,0,0,0,7,0,0,0,9,961,1903,1659,0,0,0,0,dual control
8th style,Giudecca,D.J.SETUP,PSYCHEDELIC TECHNO,4,0,0,0,9,0,0,0,11,1381,2709,2369,0,0,0,0,Giudecca
8th style,Halfway of promise,Yu Takami feat. Shihori Nakane,GIRL ROCK,4,0,0,0,8,0,0,0,11,940,1848,1640,0,0,0,0,Halfway of promise
8th style,HYPER BOUNDARY GATE,L.E.D.LIGHT,GOA TRANCE,6,0,0,0,8,0,0,0,9,1115,2226,2074,0,0,0,0,HYPER BOUNDARY GATE
8th style,LAB,RAM,RAVE,5,0,0,0,9,0,0,0,10,1075,2136,1871,0,0,0,0,LAB
8th style,LOVE IS ORANGE,Orange Lounge,HARD CHANSON,4,0,0,0,6,0,0,0,8,903,1805,1709,0,0,0,0,LOVE IS ORANGE
8th style,Luv 2 Feel Your Body,Shoichiro Hirata,2 STEP,4,0,0,0,6,0,0,0,9,839,1662,1515,0,0,0,0,Luv 2 Feel Your Body
8th style,memories,TAKA,BEAT ROCK,5,0,0,0,9,0,0,0,9,1157,2277,2077,0,0,0,0,memories
8th style,Monkey Dance,Y&Co.,EUROBEAT,4,0,0,0,7,0,0,0,9,997,1990,1846,0,0,0,0,Monkey Dance
8th style,murmur twins,yu_tokiwa.djw,CUDDLECORE,5,0,0,0,9,0,0,0,11,1207,2393,2166,0,0,0,0,murmur twins
8th style,MUSIC TO YOUR HEAD,SLAKE,TECHNO,4,0,0,0,7,0,0,0,9,849,1693,1502,0,0,0,0,MUSIC TO YOUR HEAD
8th style,PLEASE DON'T GO,ASLETICS,DISCO,5,0,0,0,7,0,0,0,12,1251,2475,1986,0,0,0,0,PLEASE DON'T GO
8th style,rainbow flyer,dj TAKA,TRANCE,5,0,0,0,9,0,0,0,11,1081,2138,1911,0,0,0,0,rainbow flyer
8th style,STAR DREAM,PINK PONG,TRANCE,5,0,0,0,7,0,0,0,9,725,1446,1316,0,0,0,0,STAR DREAM
8th style,symbolic,TaQ,TECHNO,6,0,0,0,9,0,0,0,10,1138,2260,2048,0,0,0,0,symbolic
8th style,thunder,Lion MUSASHI,HOUSE,6,0,0,0,8,0,0,0,9,959,1904,1754,0,0,0,0,thunder
8th style,WAR GAME,ASLETICS,HIP HOP,4,0,0,0,8,0,0,0,10,1077,2149,1975,0,0,0,0,WAR GAME
8th style,World Wide Love,MTO,POPS,3,0,0,0,5,0,0,0,5,559,1118,1072,0,0,0,0,World Wide Love
8th style,xenon,Mr.T,ELECTROSHOCK,5,0,0,0,9,0,0,0,11,1379,2746,2441,0,0,0,0,xenon
8th style,桜,Reven-G,SPIRITUAL,7,0,0,0,10,0,0,0,12,1123,2182,1716,0,0,0,0,桜
8th style,蒼い衝動,NAOKI feat.YUKI,J-TRANCE,5,0,0,0,7,0,0,0,8,803,1601,1493,0,0,0,0,蒼い衝動
9th style,lower world,D.J.SETUP,TECHNO,6,0,0,0,9,0,0,0,10,1144,2274,2035,0,0,0,0,lower world
9th style,Silvia Drive,dj TAKA feat.Noria,HAPPY HANDBAG,4,0,0,0,8,0,0,0,9,1049,2084,1901,0,0,0,0,Silvia Drive
9th style,lights,flare,SOUL,3,0,0,0,6,0,0,0,8,912,1810,1651,0,0,0,0,lights
9th style,MARIA (I believe... ),NAOKI feat.PAULA TERRY,EUROBEAT,4,0,0,0,8,0,0,0,9,983,1957,1833,0,0,0,0,MARIA (I believe... )
9th style,Cradle,positive MA feat.akino,HEALIN' HARDCORE,5,0,0,0,8,0,0,0,10,803,1595,1474,0,0,0,0,Cradle
9th style,Make A Difference,Lala Moore with CoCoRo*Co,GOSPEL,5,0,0,0,9,0,0,0,10,1155,2278,2012,0,0,0,0,Make A Difference
9th style,moon_child,少年ラジオ,POST ROCK,5,0,0,0,10,0,0,0,12,1300,2560,2228,0,0,0,0,moon_child
9th style,ライオン好き,AKIRA YAMAOKA,ボデー,3,0,0,0,5,0,0,0,7,755,1510,1426,0,0,0,0,ライオン好き
9th style,真夏の花・真夏の夢,Sana,HOUSE,4,0,0,0,6,0,0,0,9,749,1483,1370,0,0,0,0,真夏の花・真夏の夢
9th style,Golden Horn,Osamu Kubota,TURKISH PIANO'N'BASS,3,0,0,0,8,0,0,0,9,763,1513,1370,0,0,0,0,Golden Horn
9th style,Karma,TaQ,DRUM'N'BASS,6,0,0,0,9,0,0,0,10,925,1841,1675,0,0,0,0,Karma
9th style,BAD BOY BASS!! (dj Remo-con MIX),Y&Co.,NRG,5,0,0,0,7,0,0,0,8,908,1811,1677,0,0,0,0,BAD BOY BASS!! (dj Remo-con MIX)
9th style,quasar,OutPhase,TRANCE,6,0,0,0,9,0,0,0,11,1161,2311,2121,0,0,0,0,quasar
9th style,ACT,RAM,RAVE,6,0,0,0,9,0,0,0,9,935,1864,1694,0,0,0,0,ACT
9th style,SNOW,RAM,DRUM'N'BASS,5,0,0,0,7,0,0,0,10,1038,2061,1807,0,0,0,0,SNOW
9th style,SWEETEST SAVAGE,ASLETICS,HIP HOP,4,0,0,0,7,0,0,0,11,930,1843,1620,0,0,0,0,SWEETEST SAVAGE
9th style,STAR FIELD,SADA,TRANCE,3,0,0,0,8,0,0,0,9,947,1891,1757,0,0,0,0,STAR FIELD
9th style,ATOMIC AGE,SHUNZZY,ENSEMBLE,2,0,0,0,5,0,0,0,9,679,0,0,0,0,0,0,ATOMIC AGE
9th style,rottel-the-Mercury,sampling masters MEGA,GABBA,6,0,0,0,9,0,0,0,10,1137,2273,2122,0,0,0,0,rottel-the-Mercury
9th style,one or eight,sampling masters AYA,HARDCORE RAVE,7,0,0,0,10,0,0,0,12,1177,2307,1878,0,0,0,0,one or eight
9th style,Really Love,大部真由美,R&B,4,0,0,0,6,0,0,0,10,898,1778,1597,0,0,0,0,Really Love
9th style,LOVE SHINE,小坂りゆ,J-HAPPY HARDCORE,5,0,0,0,9,0,0,0,10,1046,2086,1967,0,0,0,0,LOVE SHINE
9th style,HYPER EUROBEAT (2DX style),NAOKI feat.PAULA TERRY,EUROBEAT,5,0,0,0,8,0,0,0,10,990,1969,1797,0,0,0,0,HYPER EUROBEAT (2DX style)
9th style,Sweet Sweet Magic,jun,HAPPY HARDCORE,5,0,0,0,8,0,0,0,10,1032,2059,1880,0,0,0,0,Sweet Sweet Magic
9th style,bag,Reven-G,SPIRITUAL,5,0,0,0,6,0,0,0,10,963,1918,1771,0,0,0,0,bag
9th style,e-motion 2003 -romantic extra-,e.o.s. Remixed by dj TAKA,TRANCE,6,0,0,0,8,0,0,0,10,1001,1995,1829,0,0,0,0,e-motion 2003 -romantic extra-
9th style,Abyss -The Heavens Remix-,dj TAKA Remixed by Ryu☆,TRANCE CORE,7,0,0,0,10,0,0,0,10,1188,2367,2200,0,0,0,0,Abyss -The Heavens Remix-
9th style,Distress,dj TAKA Remixed by TaQ,MIXTURE,7,0,0,0,10,937,1857,1669,0,0,0,0,0,0,0,0,Distress
9th style,Let The Snow Paint Me -Y&Co. Remix-,Sana Remixed by Y&Co.,TRANCE,5,0,0,0,6,0,0,0,10,910,1815,1670,0,0,0,0,Let The Snow Paint Me -Y&Co. Remix-
9th style,I Was The One (80's EUROBEAT STYLE),good-cool Remixed by NAOKI,EUROBEAT,4,0,0,0,6,0,0,0,7,727,1449,1359,0,0,0,0,I Was The One (80's EUROBEAT STYLE)
9th style,RISLIM -Remix-,ric Remixed by Hisashi Nawata,ELECTRO 2 STEP,4,0,0,0,6,0,0,0,11,959,1890,1677,0,0,0,0,RISLIM -Remix-
9th style,BRIGHTNESS DARKNESS,SPARKER,ROCOCO TEK,3,0,0,0,8,0,0,0,9,889,1774,1640,0,0,0,0,BRIGHTNESS DARKNESS
9th style,Quickening,dj TAKA,PSYCHEDELIC,5,0,0,0,9,0,0,0,10,1062,2111,1904,0,0,0,0,Quickening
10th style,pandora,dj TAKA feat.Tomomi,TRANCE,5,0,0,0,8,0,0,0,9,931,1857,1710,0,0,0,0,pandora
10th style,BABY LOVE,Noria,ITALO POP,6,0,0,0,7,0,0,0,10,1089,2164,1996,0,0,0,0,BABY LOVE
10th style,No.13,TAKA respect for J.S.B.,PROGRESSIVE BAROQUE,8,0,0,0,10,0,0,0,11,1607,3193,2800,0,0,0,0,No.13
10th style,desolation,Mr.T,PIANO BALLADE,2,0,0,0,4,0,0,0,5,386,769,720,0,0,0,0,desolation
10th style,EXE,Mr.T,ELECTROSHOCK,4,0,0,0,8,0,0,0,10,1131,2251,2079,0,0,0,0,EXE
10th style,SHOOTING STAR,小坂りゆ,J-POP,7,0,0,0,8,0,0,0,9,1146,2275,2085,0,0,0,0,SHOOTING STAR
10th style,CARRY ON NIGHT (English version),platoniX (EURO style),EUROBEAT,5,0,0,0,7,0,0,0,9,1037,2063,1888,0,0,0,0,CARRY ON NIGHT (English version)
10th style,Boundary,SPARKER,ROCOCO TEK,4,0,0,0,9,0,0,0,9,1031,2055,1914,0,0,0,0,Boundary
10th style,Lucy,ELE BLOCK,DANCE POP,4,0,0,0,9,0,0,0,11,1167,2331,2142,0,0,0,0,Lucy
10th style,システムロマンス,ヒロシ＆チー子,ムートラ(ムードトランス),4,0,0,0,7,0,0,0,8,1023,2046,1907,0,0,0,0,システムロマンス
10th style,SPACE FIGHT,AKIRA YAMAOKA,戦艦テクノ,3,0,0,0,8,0,0,0,11,1134,2254,1987,0,0,0,0,SPACE FIGHT
10th style,Back Into The Light,Sota Fujimori,2STEP POP TRANCE,6,0,0,0,7,0,0,0,10,1086,2168,2011,0,0,0,0,Back Into The Light
10th style,Rise'n Beauty,Sota feat. Cyborg Akemi,TRANCE,6,0,0,0,9,0,0,0,10,1094,2176,1986,0,0,0,0,Rise'n Beauty
10th style,雪月花,Ryu☆,HARD HOUSE,6,0,0,0,10,0,0,0,12,1287,2550,2175,0,0,0,0,雪月花
10th style,Narcissus At Oasis,Ryu☆,ARTCORE,4,0,0,0,10,0,0,0,10,838,1665,1491,0,0,0,0,Narcissus At Oasis
10th style,rainbow rainbow,Ryu☆,HAPPY HARDCORE,7,0,0,0,10,0,0,0,11,1377,2733,2424,0,0,0,0,rainbow rainbow
